time,hr,quality,roi_name,skin_ratio,motion,fps,hr_method,hr_peak,hr_fft
17:46:31,82.2,55.0,peak,0.887,4.3,29.7,peak,91.1,61.4
17:46:31,82.4,58.0,peak,0.893,2.3,29.7,peak,91.1,61.0
17:46:31,82.5,59.0,peak,0.906,0.0,29.7,peak,97.2,59.4
17:46:32,82.7,56.0,peak,0.907,4.5,30.2,peak,98.9,57.9
17:46:32,82.9,56.0,peak,0.892,2.4,30.2,peak,103.6,56.5
17:46:32,83.0,58.0,peak,0.943,0.0,30.2,peak,109.2,55.7
17:46:33,83.2,57.0,peak,0.932,2.4,30.2,peak,88.0,103.1
17:46:33,83.3,55.0,p60f40,0.92,2.4,29.1,p60f40,109.2,102.9
17:46:33,83.5,64.0,p60f40,0.931,0.0,29.1,p60f40,109.2,102.8
17:46:33,83.7,59.0,peak,0.934,2.2,29.1,peak,89.3,102.2
17:46:34,83.8,55.0,p60f40,0.911,2.4,30.7,p60f40,104.7,101.7
17:46:34,84.0,58.0,p60f40,0.926,0.0,30.7,p60f40,105.9,100.9
17:46:34,84.1,58.0,peak,0.913,2.4,30.7,peak,105.9,70.1
17:46:34,84.3,63.0,peak,0.915,2.1,30.7,peak,105.9,68.7
17:46:35,84.5,63.0,peak,0.933,0.0,30.1,peak,102.7,67.9
17:46:35,84.6,58.0,peak,0.917,2.3,30.1,peak,99.0,67.5
17:46:35,84.8,64.0,peak,0.917,2.3,30.1,peak,105.9,67.1
17:46:35,84.9,63.0,peak,0.902,4.3,30.1,peak,102.7,66.8
17:46:36,85.1,63.0,peak,0.893,2.5,29.8,peak,99.0,66.6
17:46:36,85.3,60.0,peak,0.918,2.3,29.8,peak,110.2,66.4
17:46:36,85.4,70.0,peak,0.931,2.4,29.8,peak,102.7,66.3
17:46:37,85.6,56.0,peak,0.917,2.2,29.8,peak,105.9,66.1
17:46:37,85.7,67.0,peak,0.889,2.5,29.8,peak,102.7,66.0
17:46:37,85.9,65.0,peak,0.914,0.0,29.8,peak,105.9,66.0
17:46:37,86.1,64.0,peak,0.91,2.4,29.8,peak,109.2,66.1
17:46:38,86.2,59.0,peak,0.931,5.8,29.8,peak,105.9,66.1
17:46:38,86.4,57.0,peak,0.926,0.0,29.5,peak,95.5,66.3
17:46:38,86.5,52.0,peak,0.912,2.3,29.5,peak,75.1,66.5
17:46:38,86.7,51.0,peak,0.897,2.2,29.5,peak,81.4,66.8
17:46:39,86.9,59.0,peak,0.89,0.0,30.4,peak,78.0,66.8
17:46:39,87.0,68.0,peak,0.917,2.4,30.4,peak,95.1,66.7
17:46:39,86.9,57.0,peak,0.919,2.3,30.4,peak,78.0,66.1
17:46:39,86.7,57.0,peak,0.914,0.0,30.4,peak,78.0,65.6
17:46:40,86.6,70.0,peak,0.893,2.4,29.9,peak,87.6,57.3
17:46:40,86.4,61.0,peak,0.864,2.4,29.9,peak,90.1,63.1
17:46:40,86.5,62.0,peak,0.902,0.0,29.9,peak,90.1,62.4
17:46:41,86.5,68.0,p60f40,0.912,2.3,29.9,p60f40,86.2,81.6
17:46:41,86.4,61.0,p60f40,0.935,2.4,30.3,p60f40,78.0,81.8
17:46:41,86.4,49.0,p60f40,0.913,0.0,30.3,p60f40,90.1,82.3
17:46:41,86.5,52.0,p60f40,0.896,4.5,30.3,p60f40,88.6,82.5
17:46:42,86.5,48.0,p60f40,0.916,2.2,30.3,p60f40,90.1,82.3
17:46:42,86.5,46.0,p60f40,0.912,0.0,29.8,p60f40,90.1,82.4
17:46:42,86.5,58.0,p60f40,0.787,3.4,29.8,p60f40,86.2,82.1
17:46:42,86.5,79.0,p60f40,0.839,2.3,29.8,p60f40,78.0,82.0
17:46:43,86.5,52.0,p60f40,0.841,0.0,29.8,p60f40,88.6,81.5
17:46:43,86.4,75.0,p60f40,0.895,2.4,29.5,p60f40,81.5,80.7
17:46:43,86.4,53.0,peak,0.875,2.4,29.5,peak,88.6,79.6
17:46:44,86.3,76.0,p60f40,0.898,0.0,29.5,p60f40,81.5,78.1
17:46:44,86.2,76.0,peak,0.835,3.3,29.5,peak,85.3,76.0
17:46:44,86.1,61.0,peak,0.842,4.6,29.9,peak,87.1,75.8
17:46:44,86.1,57.0,peak,0.842,4.5,29.9,peak,90.1,75.0
17:46:45,86.0,65.0,peak,0.825,3.9,29.9,peak,85.3,74.1
17:46:45,86.1,56.0,peak,0.824,4.5,30.4,peak,90.1,73.0
17:46:45,86.1,75.0,peak,0.846,0.0,30.4,peak,86.2,72.0
17:46:45,86.2,56.0,peak,0.876,2.1,30.4,peak,89.5,71.2
17:46:46,86.2,72.0,peak,0.873,3.8,30.4,peak,85.3,70.4
17:46:46,86.4,60.0,peak,0.888,0.0,29.9,peak,91.7,69.6
17:46:46,86.4,65.0,peak,0.895,2.2,29.9,peak,87.1,68.8
17:46:46,86.6,73.0,peak,0.885,2.2,29.9,peak,91.3,67.6
17:46:47,86.6,60.0,p60f40,0.883,0.0,29.9,p60f40,67.2,66.5
17:46:47,86.6,58.0,p60f40,0.893,2.2,29.9,p60f40,67.9,65.6
17:46:47,86.5,61.0,p60f40,0.868,2.3,29.9,p60f40,67.9,65.1
17:46:48,86.4,58.0,p60f40,0.888,0.0,29.9,p60f40,65.6,65.2
17:46:48,86.2,58.0,p60f40,0.887,2.1,29.9,p60f40,66.6,65.1
17:46:48,86.1,56.0,peak,0.887,2.4,30.0,peak,91.3,64.7
17:46:48,85.9,51.0,peak,0.874,0.0,30.0,peak,96.4,64.6
17:46:49,85.7,67.0,peak,0.893,2.3,30.0,peak,91.3,64.7
17:46:49,85.9,62.0,peak,0.889,2.3,29.7,peak,92.1,64.8
17:46:49,86.1,69.0,peak,0.873,0.0,29.7,peak,90.0,64.8
17:46:49,86.2,70.0,peak,0.882,2.2,29.7,peak,88.5,65.1
17:46:50,86.4,63.0,peak,0.856,2.3,29.7,peak,92.9,65.1
17:46:50,86.5,74.0,peak,0.869,0.0,29.9,peak,96.4,65.8
17:46:50,86.7,72.0,peak,0.891,2.3,29.9,peak,96.4,66.2
17:46:50,86.9,61.0,peak,0.885,2.3,29.9,peak,88.5,67.2
17:46:51,87.0,48.0,peak,0.888,0.0,29.9,peak,96.4,67.9
17:46:51,87.2,59.0,peak,0.897,2.3,29.8,peak,96.4,68.9
17:46:51,87.3,59.0,peak,0.889,2.3,29.8,peak,96.4,69.8
17:46:52,87.5,60.0,peak,0.859,0.0,29.8,peak,96.4,71.5
17:46:52,87.7,52.0,p60f40,0.883,2.3,29.8,p60f40,96.0,91.5
17:46:52,87.8,60.0,p60f40,0.87,2.3,30.1,p60f40,96.4,91.1
17:46:52,88.0,50.0,p60f40,0.891,2.4,30.1,p60f40,96.4,90.2
17:46:53,88.1,53.0,p60f40,0.892,2.4,30.1,p60f40,96.0,89.9
17:46:53,88.3,54.0,p60f40,0.885,4.8,30.1,p60f40,96.8,89.8
17:46:53,88.5,62.0,peak,0.865,0.0,29.9,peak,105.5,89.8
17:46:53,88.6,55.0,p60f40,0.906,2.3,29.9,p60f40,95.6,90.5
17:46:54,88.8,63.0,peak,0.91,2.4,29.9,peak,105.5,90.9
17:46:54,88.9,57.0,peak,0.89,0.0,29.9,peak,100.9,90.0
17:46:54,89.1,50.0,p60f40,0.889,2.4,29.6,p60f40,96.8,89.8
17:46:54,89.3,58.0,peak,0.902,4.4,29.6,peak,96.2,71.8
17:46:55,89.4,49.0,peak,0.897,0.0,29.6,peak,103.2,72.0
17:46:55,89.6,49.0,peak,0.849,4.9,30.4,peak,103.2,71.7
17:46:55,89.7,65.0,peak,0.875,2.2,30.4,peak,107.2,71.6
17:46:56,89.9,49.0,peak,0.881,0.0,30.4,peak,103.2,72.0
17:46:56,90.1,48.0,peak,0.888,2.3,30.4,peak,90.4,71.6
17:46:56,90.2,61.0,peak,0.888,2.3,29.7,peak,110.6,70.3
17:46:56,90.4,49.0,peak,0.875,0.0,29.7,peak,90.0,68.8
17:46:57,90.5,55.0,p60f40,0.895,2.3,29.7,p60f40,72.2,67.4
17:46:57,90.7,42.0,peak,0.866,2.3,29.7,peak,99.7,65.8
17:46:57,90.7,45.0,peak,0.854,0.0,30.2,peak,90.7,64.5
17:46:57,90.7,46.0,peak,0.828,2.5,30.2,peak,90.3,63.7
17:46:58,90.7,64.0,p60f40,0.879,2.2,30.2,p60f40,69.8,63.5
17:46:58,90.6,64.0,peak,0.898,0.0,30.2,peak,79.8,63.0
17:46:58,90.5,54.0,peak,0.843,2.4,29.6,peak,88.1,63.0
17:46:58,90.3,61.0,peak,0.871,2.4,29.6,peak,71.9,63.3
17:46:59,90.2,68.0,peak,0.861,0.0,29.6,peak,78.7,63.4
17:46:59,90.0,56.0,peak,0.883,2.4,29.6,peak,78.7,64.6
17:46:59,89.8,63.0,peak,0.892,2.5,29.8,peak,80.0,65.8
17:47:00,89.7,58.0,peak,0.885,0.0,29.8,peak,82.6,67.1
17:47:00,89.5,65.0,peak,0.887,2.3,29.8,peak,80.6,67.9
17:47:00,89.4,64.0,p60f40,0.892,2.3,30.0,p60f40,72.7,68.4
17:47:00,89.2,56.0,peak,0.945,0.0,30.0,peak,80.0,68.9
17:47:01,89.1,55.0,peak,0.937,4.3,30.0,peak,89.8,69.8
17:47:01,88.9,64.0,peak,0.935,2.3,30.0,peak,99.6,70.5
17:47:01,88.7,66.0,peak,0.934,4.9,29.9,peak,92.5,71.4
17:47:01,88.8,67.0,peak,0.919,2.4,29.9,peak,101.2,73.2
17:47:02,88.9,56.0,peak,0.94,2.3,29.9,peak,89.8,75.1
17:47:02,88.9,61.0,peak,0.927,0.0,29.9,peak,89.8,76.0
17:47:02,89.1,68.0,peak,0.931,2.3,30.0,peak,93.0,77.0
17:47:02,89.2,68.0,peak,0.934,4.8,30.0,peak,93.5,77.4
17:47:03,89.4,66.0,peak,0.928,0.0,30.0,peak,92.5,78.1
17:47:03,89.5,67.0,peak,0.91,2.4,30.0,peak,98.5,78.4
17:47:03,89.7,68.0,peak,0.922,2.3,29.5,peak,94.7,78.2
17:47:04,89.9,68.0,peak,0.918,2.4,29.5,peak,107.0,78.5
17:47:04,90.0,67.0,peak,0.907,2.4,29.5,peak,97.4,79.1
17:47:04,90.2,68.0,peak,0.929,2.3,29.5,peak,104.1,79.2
17:47:04,90.4,62.0,peak,0.944,2.4,30.2,peak,97.4,80.2
17:47:05,90.5,62.0,peak,0.945,2.4,30.2,peak,104.1,89.7
17:47:05,90.7,67.0,peak,0.934,5.8,30.2,peak,99.9,90.9
17:47:05,90.8,69.0,p60f40,0.924,0.0,30.2,p60f40,97.7,91.0
17:47:05,91.0,68.0,peak,0.924,2.4,30.2,peak,100.4,91.6
17:47:06,91.2,68.0,p60f40,0.95,2.5,30.2,p60f40,95.4,92.6
17:47:06,91.3,58.0,p60f40,0.919,0.0,30.2,p60f40,97.7,92.8
17:47:06,91.5,77.0,p60f40,0.915,2.4,29.8,p60f40,100.4,93.3
17:47:06,91.6,76.0,p60f40,0.95,2.3,29.8,p60f40,97.3,93.4
17:47:07,91.8,72.0,p60f40,0.945,5.2,29.8,p60f40,100.0,94.3
17:47:07,92.0,70.0,p60f40,0.932,2.1,29.8,p60f40,100.2,94.6
17:47:07,92.1,61.0,p60f40,0.922,2.3,29.8,p60f40,100.2,94.8
17:47:08,92.3,74.0,p60f40,0.944,0.0,29.8,p60f40,100.1,93.6
17:47:08,92.4,63.0,p60f40,0.936,2.3,29.8,p60f40,98.7,94.0
17:47:08,92.6,68.0,p60f40,0.932,2.4,29.8,p60f40,97.4,93.2
17:47:08,92.8,68.0,p60f40,0.92,0.0,30.3,p60f40,94.9,93.4
17:47:09,92.9,79.0,p60f40,0.926,2.4,30.3,p60f40,95.1,93.6
17:47:09,93.1,79.0,p60f40,0.918,2.4,30.3,p60f40,89.6,92.9
17:47:09,93.2,79.0,p60f40,0.939,0.0,30.3,p60f40,89.6,92.1
17:47:09,93.2,53.0,peak,0.917,4.5,29.4,peak,79.2,91.6
17:47:10,93.3,59.0,peak,0.92,2.4,29.4,peak,104.8,55.9
17:47:10,93.4,56.0,peak,0.917,0.0,29.4,peak,100.2,55.9
17:47:10,93.4,69.0,peak,0.927,2.4,30.4,peak,95.1,56.3
17:47:10,93.3,57.0,peak,0.915,2.4,30.4,peak,78.6,56.3
17:47:11,93.1,69.0,peak,0.918,0.0,30.4,peak,81.7,56.0
17:47:11,93.2,51.0,peak,0.917,2.4,30.4,peak,100.0,56.0
17:47:11,93.4,50.0,peak,0.941,2.4,29.8,peak,110.4,56.3
17:47:12,93.5,56.0,peak,0.925,0.0,29.8,peak,81.7,56.0
17:47:12,93.6,53.0,peak,0.918,3.3,29.8,peak,107.1,56.9
17:47:12,93.8,53.0,peak,0.889,5.7,29.8,peak,111.1,56.7
17:47:12,93.9,50.0,peak,0.886,0.0,29.8,peak,116.5,53.4
17:47:13,94.1,51.0,peak,0.898,5.6,29.8,peak,111.1,53.9
17:47:13,94.2,65.0,peak,0.86,9.4,29.8,peak,82.2,54.2
17:47:13,94.4,48.0,peak,0.733,0.0,29.8,peak,100.0,54.5
17:47:13,94.6,63.0,peak,0.742,7.9,29.9,peak,81.1,54.8
17:47:14,94.7,60.0,peak,0.665,2.0,29.9,peak,76.3,55.0
17:47:14,94.6,62.0,peak,0.682,4.3,29.9,peak,73.9,55.2
17:47:14,94.4,62.0,peak,0.699,3.1,29.9,peak,79.2,54.9
17:47:15,94.2,53.0,peak,0.67,2.0,29.9,peak,82.3,55.1
17:47:15,94.1,58.0,peak,0.638,0.0,29.9,peak,75.3,55.4
17:47:15,93.9,62.0,peak,0.649,5.6,29.9,peak,72.6,55.8
17:47:15,93.8,54.0,peak,0.657,2.2,29.8,peak,87.2,56.1
17:47:16,93.6,74.0,peak,0.691,0.0,29.8,peak,66.9,57.0
17:47:16,93.4,74.0,peak,0.677,2.1,29.8,peak,66.9,58.1
17:47:16,93.3,74.0,peak,0.659,4.0,29.8,peak,68.5,58.9
17:47:16,93.1,52.0,peak,0.75,0.0,30.0,peak,85.4,59.6
17:47:17,93.0,52.0,peak,0.593,3.3,30.0,peak,85.4,60.0
17:47:17,92.8,47.0,peak,0.661,2.3,30.0,peak,88.7,60.4
17:47:17,92.6,48.0,peak,0.754,0.0,30.0,peak,88.7,60.4
17:47:17,92.5,68.0,peak,0.728,2.3,30.2,peak,68.8,60.2
17:47:18,92.3,69.0,peak,0.754,2.2,30.2,peak,68.8,59.7
17:47:18,92.2,49.0,peak,0.704,3.8,30.2,peak,80.0,59.0
17:47:18,92.0,46.0,peak,0.729,2.5,30.2,peak,111.3,58.1
17:47:19,91.8,51.0,peak,0.741,2.6,29.2,peak,88.7,56.7
17:47:19,91.7,50.0,peak,0.793,0.0,29.2,peak,85.4,54.9
17:47:19,91.5,52.0,peak,0.76,2.0,29.2,peak,101.0,54.2
17:47:19,91.4,51.0,peak,0.786,2.0,29.2,peak,92.2,57.6
17:47:20,91.4,50.0,peak,0.787,0.0,30.2,peak,92.2,57.1
17:47:20,91.5,50.0,peak,0.742,2.3,30.2,peak,86.6,57.3
17:47:20,91.4,50.0,peak,0.738,7.0,30.2,peak,90.6,57.3
17:47:20,91.5,47.0,peak,0.685,0.0,30.2,peak,92.2,56.9
17:47:21,91.5,46.0,peak,0.684,2.2,30.2,peak,99.3,57.4
17:47:21,91.5,68.0,peak,0.668,2.4,30.2,peak,116.6,57.4
17:47:21,91.6,72.0,peak,0.715,0.0,30.2,peak,124.7,57.6
17:47:21,91.7,74.0,peak,0.691,2.5,29.8,peak,122.5,57.4
17:47:22,91.9,75.0,peak,0.685,2.2,29.8,peak,127.3,57.4
17:47:22,92.1,62.0,peak,0.721,2.7,29.8,peak,118.0,57.6
17:47:22,92.2,75.0,peak,0.706,2.2,29.8,peak,127.3,57.6
17:47:23,92.4,73.0,peak,0.68,2.5,29.9,peak,127.3,68.7
17:47:23,92.5,76.0,peak,0.696,0.0,29.9,peak,122.5,68.7
17:47:23,92.7,76.0,peak,0.654,2.8,29.9,peak,122.5,69.0
17:47:23,92.9,76.0,peak,0.702,2.0,29.9,peak,122.5,68.9
17:47:24,93.0,72.0,peak,0.697,0.0,29.9,peak,122.5,68.6
17:47:24,93.2,78.0,peak,0.71,2.3,29.9,peak,118.0,68.7
17:47:24,93.4,82.0,peak,0.674,2.0,29.9,peak,122.5,68.4
17:47:24,93.5,82.0,peak,0.656,0.0,29.4,peak,118.0,68.2
17:47:25,93.7,82.0,peak,0.668,2.4,29.4,peak,118.0,68.0
17:47:25,93.8,82.0,peak,0.661,2.0,29.4,peak,122.5,68.0
17:47:25,94.0,82.0,peak,0.677,3.2,29.4,peak,122.5,67.5
17:47:25,94.1,87.0,peak,0.7,2.2,30.7,peak,118.2,67.2
17:47:26,94.3,61.0,p60f40,0.668,2.3,30.7,p60f40,69.1,66.5
17:47:26,94.5,64.0,p60f40,0.67,0.0,30.7,p60f40,69.1,65.8
17:47:26,94.6,68.0,p60f40,0.651,2.7,30.7,p60f40,69.1,65.1
17:47:27,94.5,68.0,p60f40,0.666,3.2,29.8,p60f40,69.1,64.2
17:47:27,94.3,65.0,p60f40,0.702,0.0,29.8,p60f40,69.1,63.7
17:47:27,94.1,50.0,peak,0.721,3.4,29.8,peak,71.9,63.2
17:47:27,94.0,83.0,peak,0.758,3.8,29.8,peak,121.7,62.4
17:47:28,93.8,57.0,peak,0.768,0.0,29.9,peak,69.9,61.7
17:47:28,93.7,49.0,peak,0.77,4.7,29.9,peak,72.7,61.6
17:47:28,93.5,52.0,peak,0.698,4.6,29.9,peak,69.9,61.1
17:47:28,93.3,51.0,peak,0.718,0.0,29.9,peak,74.7,60.9
17:47:29,93.2,59.0,peak,0.7,2.2,29.9,peak,69.9,100.2
17:47:29,93.0,55.0,peak,0.673,3.4,29.9,peak,72.7,100.8
17:47:29,92.9,67.0,peak,0.685,0.0,29.9,peak,69.5,100.0
17:47:30,92.7,55.0,peak,0.638,2.2,29.4,peak,74.2,98.8
17:47:30,92.5,48.0,p60f40,0.684,2.4,29.4,p60f40,97.9,98.2
17:47:30,92.4,56.0,peak,0.652,0.0,29.4,peak,116.0,97.4
17:47:30,92.2,70.0,peak,0.642,3.0,29.4,peak,71.1,96.8
17:47:31,92.1,45.0,p60f40,0.661,2.2,30.4,p60f40,101.2,96.2
17:47:31,91.9,59.0,peak,0.658,0.0,30.4,peak,76.1,95.8
17:47:31,91.7,49.0,peak,0.666,2.2,30.4,peak,75.8,95.2
17:47:31,91.6,61.0,peak,0.67,2.3,30.4,peak,72.5,95.1
17:47:32,91.4,60.0,peak,0.691,0.0,29.9,peak,72.5,94.5
17:47:32,91.2,50.0,peak,0.521,2.1,29.9,peak,74.1,94.0
17:47:32,91.1,50.0,peak,0.613,4.3,29.9,peak,75.2,60.4
17:47:32,90.9,50.0,peak,0.626,0.0,29.9,peak,110.2,60.8
17:47:33,90.8,50.0,peak,0.636,5.2,30.0,peak,110.2,61.1
17:47:33,90.6,61.0,peak,0.551,2.2,30.0,peak,112.0,61.6
17:47:33,90.8,53.0,peak,0.627,0.0,30.0,peak,104.7,64.0
17:47:34,90.9,53.0,peak,0.622,3.0,30.0,peak,113.8,68.1
17:47:34,91.1,49.0,peak,0.634,2.1,29.2,peak,99.8,69.2
17:47:34,91.2,53.0,p60f40,0.647,0.0,29.2,p60f40,75.9,70.2
17:47:34,91.4,53.0,peak,0.657,2.0,29.2,peak,80.4,70.1
17:47:35,91.6,51.0,p60f40,0.653,2.3,30.6,p60f40,72.5,70.8
17:47:35,91.4,51.0,p60f40,0.641,0.0,30.6,p60f40,72.5,70.9
17:47:35,91.2,41.0,peak,0.571,2.3,30.6,peak,99.8,70.9
17:47:35,91.1,58.0,p60f40,0.612,3.1,30.6,p60f40,71.1,71.1
17:47:36,90.9,58.0,peak,0.639,0.0,29.8,peak,83.7,71.1
17:47:36,90.8,60.0,p60f40,0.633,3.2,29.8,p60f40,68.3,71.4
17:47:36,90.6,63.0,p60f40,0.653,3.3,29.8,p60f40,65.8,71.5
17:47:36,90.4,63.0,p60f40,0.663,6.7,29.8,p60f40,68.3,71.1
17:47:37,90.3,65.0,p60f40,0.634,2.2,30.1,p60f40,65.5,71.5
17:47:37,90.1,83.0,peak,0.667,2.0,30.1,peak,61.2,71.3
17:47:37,90.0,46.0,p60f40,0.654,0.0,30.1,p60f40,65.8,70.6
17:47:38,89.8,54.0,p60f40,0.717,2.3,30.1,p60f40,65.8,70.2
17:47:38,89.6,61.0,peak,0.696,2.0,29.8,peak,66.0,56.2
17:47:38,89.5,85.0,p60f40,0.658,0.0,29.8,p60f40,61.2,56.2
17:47:38,89.3,62.0,peak,0.638,2.1,29.8,peak,65.5,56.4
17:47:39,89.2,70.0,peak,0.664,1.9,29.8,peak,65.2,56.2
17:47:39,89.0,51.0,peak,0.642,0.0,29.7,peak,66.2,56.4
17:47:39,88.8,56.0,peak,0.642,4.4,29.7,peak,65.8,56.2
17:47:39,88.7,46.0,peak,0.661,1.9,29.7,peak,66.2,55.8
17:47:40,88.5,53.0,peak,0.677,0.0,29.9,peak,66.2,56.2
17:47:40,88.4,70.0,peak,0.702,1.9,29.9,peak,65.2,56.2
17:47:40,88.2,65.0,peak,0.676,3.8,29.9,peak,65.2,56.2
17:47:40,88.0,68.0,peak,0.648,6.1,29.9,peak,64.6,56.0
17:47:41,87.9,50.0,peak,0.693,2.6,30.2,peak,76.6,55.8
17:47:41,87.7,44.0,peak,0.757,2.1,30.2,peak,101.4,56.0
17:47:41,87.6,51.0,peak,0.796,0.0,30.2,peak,77.4,56.4
17:47:42,87.4,65.0,peak,0.776,2.5,30.2,peak,104.9,56.4
17:47:42,87.2,71.0,peak,0.751,2.1,30.0,peak,107.8,56.5
17:47:42,87.4,68.0,peak,0.718,0.0,30.0,peak,110.9,56.5
17:47:42,87.6,65.0,peak,0.772,2.3,30.0,peak,115.7,56.7
17:47:43,87.7,67.0,peak,0.74,2.4,30.0,peak,110.9,56.9
17:47:43,87.9,69.0,peak,0.716,0.0,29.9,peak,114.5,56.5
17:47:43,88.0,68.0,peak,0.704,2.4,29.9,peak,115.7,56.2
17:47:43,88.2,68.0,peak,0.731,2.4,29.9,peak,115.7,56.3
17:47:44,88.4,55.0,peak,0.7,0.0,29.7,peak,110.9,102.5
17:47:44,88.5,56.0,peak,0.683,5.2,29.7,peak,110.9,102.7
17:47:44,88.7,59.0,p60f40,0.719,2.5,29.7,p60f40,107.8,102.1
17:47:44,88.8,58.0,p60f40,0.675,0.0,29.7,p60f40,107.8,101.9
17:47:45,89.0,68.0,peak,0.704,5.5,29.8,peak,115.7,101.5
17:47:45,89.2,53.0,peak,0.699,2.3,29.8,peak,100.5,85.3
17:47:45,89.3,68.0,peak,0.658,0.0,29.8,peak,115.7,86.0
17:47:46,89.5,66.0,peak,0.641,2.6,29.8,peak,115.7,87.3
17:47:46,89.6,64.0,peak,0.683,3.5,29.7,peak,109.5,87.9
17:47:46,89.8,55.0,peak,0.679,0.0,29.7,peak,105.0,88.0
17:47:46,90.0,62.0,peak,0.755,2.3,29.7,peak,115.4,87.9
17:47:47,90.1,66.0,peak,0.766,3.8,29.7,peak,120.9,87.5
17:47:47,90.3,53.0,peak,0.755,0.0,31.0,peak,96.9,86.8
17:47:47,90.4,53.0,peak,0.709,2.6,31.0,peak,96.9,85.9
17:47:47,90.6,67.0,peak,0.665,2.1,31.0,peak,112.3,127.7
17:47:48,90.8,57.0,peak,0.672,0.0,31.0,peak,100.8,127.9
17:47:48,90.9,66.0,peak,0.686,6.3,29.2,peak,129.9,78.4
17:47:48,91.1,56.0,peak,0.734,4.4,29.2,peak,112.3,77.8
17:47:48,91.3,54.0,peak,0.826,0.0,29.2,peak,107.6,77.5
17:47:49,91.4,50.0,peak,0.82,5.3,29.8,peak,100.0,77.3
17:47:49,91.6,51.0,peak,0.795,10.3,29.8,peak,113.6,77.0
17:47:49,91.7,47.0,peak,0.919,0.0,29.8,peak,105.2,76.8
17:47:50,91.9,52.0,peak,0.9,9.5,29.8,peak,96.5,76.4
17:47:50,92.0,49.0,peak,0.932,4.8,30.2,peak,94.8,75.4
17:47:50,92.2,52.0,peak,0.958,0.0,30.2,peak,94.8,73.8
17:47:50,92.4,53.0,peak,0.967,3.3,30.2,peak,105.1,72.2
17:47:51,92.5,60.0,peak,0.956,2.4,30.2,peak,93.1,69.9
17:47:51,92.7,52.0,peak,0.96,4.2,30.0,peak,94.8,67.9
17:47:51,92.8,47.0,peak,0.966,1.5,30.0,peak,100.0,66.9
17:47:51,92.9,55.0,peak,0.972,2.1,30.0,peak,94.8,66.6
17:47:52,93.0,51.0,peak,0.966,0.0,30.0,peak,96.9,66.2
17:47:52,93.1,53.0,peak,0.959,1.7,29.9,peak,93.1,65.6
17:47:52,93.2,47.0,peak,0.958,6.2,29.9,peak,100.0,64.5
17:47:53,93.3,50.0,peak,0.948,0.0,29.9,peak,93.1,64.0
17:47:53,93.5,47.0,peak,0.928,3.7,29.9,peak,106.9,64.1
17:47:53,93.6,60.0,peak,0.95,4.0,29.8,peak,85.4,63.5
17:47:53,93.5,50.0,peak,0.936,0.0,29.8,peak,93.1,63.4
17:47:54,93.5,59.0,peak,0.937,4.1,29.8,peak,82.7,63.3
17:47:54,93.5,65.0,peak,0.927,5.5,30.1,peak,75.6,63.3
17:47:54,93.3,62.0,peak,0.901,0.0,30.1,peak,75.6,63.2
17:47:54,93.2,64.0,peak,0.912,8.6,30.1,peak,75.1,63.8
17:47:55,93.0,54.0,peak,0.795,7.4,30.1,peak,75.1,63.7
17:47:55,92.9,63.0,peak,0.773,0.0,30.0,peak,74.2,63.9
17:47:55,92.7,65.0,peak,0.755,2.5,30.0,peak,74.6,64.6
17:47:55,92.5,65.0,peak,0.732,2.4,30.0,peak,75.4,64.4
17:47:56,92.4,70.0,peak,0.661,0.0,30.0,peak,75.4,63.7
17:47:56,92.2,55.0,peak,0.633,2.1,29.9,peak,98.2,63.7
17:47:56,92.1,55.0,peak,0.671,2.6,29.9,peak,98.2,63.2
17:47:56,91.9,54.0,peak,0.675,0.0,29.9,peak,98.2,63.1
17:47:57,92.1,52.0,peak,0.647,3.6,29.9,peak,98.2,63.5
17:47:57,92.2,45.0,peak,0.637,2.2,30.0,peak,109.5,56.8
17:47:57,92.4,50.0,peak,0.674,0.0,30.0,peak,104.7,64.7
17:47:58,92.5,67.0,peak,0.675,2.2,30.0,peak,75.1,57.2
17:47:58,92.7,51.0,peak,0.703,2.2,30.0,peak,98.2,57.2
17:47:58,92.9,67.0,peak,0.673,0.0,30.0,peak,90.0,57.5
17:47:58,93.0,67.0,peak,0.663,2.2,30.0,peak,94.8,57.5
17:47:59,93.1,68.0,peak,0.732,2.3,30.0,peak,84.1,57.7
17:47:59,93.0,69.0,peak,0.742,0.0,29.8,peak,78.0,57.7
17:47:59,92.8,54.0,peak,0.711,2.3,29.8,peak,98.2,57.7
17:47:59,92.7,70.0,peak,0.67,4.3,29.8,peak,89.7,58.0
17:48:00,92.5,65.0,peak,0.685,0.0,29.8,peak,94.8,57.8
17:48:00,92.6,65.0,peak,0.77,2.4,29.7,peak,98.2,57.9
17:48:00,92.8,63.0,peak,0.691,5.3,29.7,peak,98.2,57.9
17:48:01,92.9,65.0,peak,0.76,0.0,29.7,peak,98.2,88.9
17:48:01,93.1,68.0,peak,0.744,7.1,29.7,peak,98.2,88.4
17:48:01,93.2,60.0,peak,0.786,4.2,29.9,peak,98.3,88.3
17:48:01,93.4,62.0,peak,0.826,5.6,29.9,peak,98.3,87.2
17:48:02,93.6,65.0,peak,0.835,2.3,29.9,peak,96.8,86.1
17:48:02,93.7,63.0,peak,0.85,3.2,29.9,peak,98.4,86.1
17:48:02,93.9,59.0,p60f40,0.844,0.0,30.2,p60f40,92.9,85.6
